50142|32|PS-PERIMETER_START|7025|B2|70710|D|KIS10|1.527|1.486|||1|01010000A07C7F0000BFF4B4C3C9942641FC03403E4DBC4941DC418BB5C1B29640|161|||39|Storage
50143|33|PB-PERIMETER_BOTTOM|7017|A1|70710|D|KIS10|1.527|1.486||||01010000A07C7F0000D7662960C09426411064F34550BC4941F594744B2BB09640|162||||
50144|34|PS-PERIMETER_START|7026|A1|70710|D|KIS10|1.527|1.486||1|1|01010000A07C7F0000CAFDAB62C0942641630B414650BC4941859897382BB09640|163|||39|Storage
50145|35|ZB-PHOTO|7026|A1|70710|D|KIS10|1.527|1.486||||01010000A07C7F0000D0E8D464C09426413D39544750BC49412425804D23B09640|164||||
50146|36|PY-PESTLE|7016|C4|70710|D|KIS10|1.527|1.486||||01010000A07C7F0000FD0978B5DE9426414A50B2E84BBC494136FD2C6AC1AF9640|165|||2|Storage
50147|37|SP-SPECIAL_POTTERY|7023|A3|70710|D|KIS10|1.527|1.486||||01010000A07C7F0000DFA53714D1942641D878FA0850BC49412EBAB7C929AF9640|166|||63|Storage
50148|38|GR-GROUND_SHOT|7001|A3|70710|D|KIS10|1.527|1.486|||1|01010000A07C7F0000DC33A63FD194264175FB511450BC4941D835E2910BAF9640|167|||35|Storage
50149|39|ZB-PHOTO|7012|A2|70710|D|KIS10|1.527|1.486||||01010000A07C7F0000F1FA27A3CB942641D279437650BC4941AA129EF58BB09640|168||||
50150|40|GS-GRINDING_SLAB|7025|B2|70710|D|KIS10|1.527|1.486||||01010000A07C7F00007A2D5337CC9426418D83A63B4DBC4941B02F0442D4B29640|169|||58|Storage
50151|41|GS-GRINDING_SLAB|7025|B2|70710|D|KIS10|1.527|1.486||||01010000A07C7F0000C8AEF6DCCB94264162E3B02A4DBC49411C9AFC17C0B29640|170|||58|Storage
50152|42|GS-GRINDING_SLAB|7025|B2|70710|D|KIS10|1.527|1.486||||01010000A07C7F00005BCF31FACB942641B73B103F4DBC4941C008B95283B29640|171|||58|Storage
50153|1|ZA-CHECK_SHOT|||70810|D|KIS10|1.493|1.486||||01010000A07C7F0000F75DAE47E09426418EBC62B14ABC49410DADF75F2CB19640|172||||
50154|2|GR-GROUND_SHOT|7026|A1|70810|D|KIS10|1.493|1.486|||1|01010000A07C7F00008968AE84C19426412C1CF72A50BC4941B7E36B665DB09640|173|||10|Storage
50155|3|GR-GROUND_SHOT|7012|A2|70810|D|KIS10|1.493|1.486||||01010000A07C7F000078795B55C8942641F2B6D27F4FBC4941A2A9375742B09640|174|||41|Storage
50156|4|GR-GROUND_SHOT|7022|A3|70810|D|KIS10|1.493|1.486|||1|01010000A07C7F000041E9B0CFD0942641CCA3D18A51BC49412A8CB261BFB09640|175|||2,9,35|Storage
50157|5|GR-GROUND_SHOT|7023|A3|70810|D|KIS10|1.493|1.486|1||1|01010000A07C7F00000A0B5190D0942641803B9AB34FBC494163DD54B1FAB09640|176|||39|Storage
50158|6|GR-GROUND_SHOT|7025|B2|70810|D|KIS10|1.493|1.486|||1|01010000A07C7F0000CF8DC02ECA9426415C936EB64DBC4941E4AAA37B28B29640|177|||35|Storage
50159|7|GR-GROUND_SHOT|7024|B3|70810|D|KIS10|1.493|1.486||||01010000A07C7F000009E76C1ED59426412183CBCE4DBC494166AAA80514B19640|178||||
50160|8|GR-GROUND_SHOT|7020|B4|70810|D|KIS10|1.493|1.486|||1|01010000A07C7F0000D461C755DE9426415F24B44D4DBC49411B86791188B09640|179|||9|Storage
50161|9|GR-GROUND_SHOT|7016|C4|70810|D|KIS10|1.493|1.486|||1|01010000A07C7F00002239576CDD9426417969D4EA4BBC4941CA20DC3C0AB09640|180|||35|Storage
50162|10|GS-GRINDING_SLAB|7025|B2|70810|D|KIS10|1.493|1.486||||01010000A07C7F000085E97B7DCC94264199D0C9094EBC4941F88C9B8D4DB29640|181|||58|Storage
50163|11|SP-SPECIAL_POTTERY|7025|B2|70810|D|KIS10|1.493|1.486||||01010000A07C7F000016534471C89426414128949B4EBC494179D7693C65B19640|182|||63|Storage
50164|12|SO-STONE_OBJECT|7012|A2|70810|D|KIS10|1.493|1.486||||01010000A07C7F00009C8755B2CD94264149B3C3B851BC494164CCB101C9AF9640|183|||58|Storage
50165|13|SO-STONE_OBJECT|7012|A2|70810|D|KIS10|1.493|1.486||||01010000A07C7F0000B6ACB154CE942641879DCE9051BC49419238ED6205B09640|184|||58|Storage
50168|14|SP-SPECIAL_POTTERY|7025|B2|70810|D|KIS10|1.493|1.486||||01010000A07C7F0000A5223E1FCC94264161C3D36E4DBC4941B2836ED9D1B19640|185|||34,60,60|Storage
50169|15|PB-PERIMETER_BOTTOM|7012|A2|70810|D|KIS10|1.493|1.486||||01010000A07C7F00002493D727C99426416121CEB04FBC4941D716A59A52B09640|186||||
50170|16|PS-PERIMETER_START|7027|A2|70810|D|KIS10|1.493|1.486|||1|01010000A07C7F0000939D0A28C994264125027AAF4FBC49415C7260624AB09640|187|||40|Storage
50171|19|PS-PERIMETER_START|7028|C3|70810|D|KIS10|1.493|1.486|||1|01010000A07C7F000005B0F96FD2942641277D6B5B4BBC49411A69A2B992B29640|188|||35|Storage
50172|20|PB-PERIMETER_BOTTOM|7024|B3|70810|D|KIS10|1.493|1.486||||01010000A07C7F00001216B27ED494264102DAB1AA4DBC4941E42734D5C1B09640|189||||
50173|21|PS-PERIMETER_START|7029|B3|70810|D|KIS10|1.493|1.486||||01010000A07C7F000020B1A37AD494264170E6FCAA4DBC49415AB07B4CB9B09640|190||||
50174|22|PS-PERIMETER_START|7016|C4|70810|D|KIS10|1.493|1.486||||01010000A07C7F0000F5CED3A4DC9426413FF152964BBC494177A2FD3727B09640|191||||
50175|23|PS-PERIMETER_START|7030|C4|70810|D|KIS10|1.493|1.486|||1|01010000A07C7F00004990BEA5DC942641A6D82C954BBC494152B896B827B09640|192|||40|Storage
50176|24|ZB-PHOTO|7016|C4|70810|D|KIS10|1.493|1.486||||01010000A07C7F000079554EA6DC9426416644B3954BBC4941A6453C9B28B09640|193||||
50177|25|RC-RADIOCARBON_14_SAMPLE|7012|A2|70810|D|KIS10|1.493|1.486||||01010000A07C7F0000C934818FCA942641A5FA291351BC4941FF7B8A41A3AF9640|194|||RC1|Storage
50178|26|HS-HAMMERSTONE|7012|A2|70810|D|KIS10|1.493|1.486||||01010000A07C7F0000DD82DFF5CD942641C4C606A551BC494183718039A4AF9640|195|||2|Storage
50179|27|GS-GRINDING_SLAB|7025|B2|70810|D|KIS10|1.493|1.486||||01010000A07C7F00000C4BD166CC942641A6EAC3464DBC49419FDC01A2FBB19640|196|||58|Storage
50180|28|ZB-PHOTO|7025|B2|70810|D|KIS10|1.493|1.486||||01010000A07C7F0000F60E9667CC9426413238EF464DBC4941CBEA214BFBB19640|197||||
50181|29|RC-RADIOCARBON_14_SAMPLE|7012|A2|70810|D|KIS10|1.493|1.486||||01010000A07C7F00009F56D119C894264122EEA03C50BC4941FC8B048137B09640|198||||
50182|30|PR-POLISHING_STONE|7027|A2|70810|D|KIS10|1.493|1.486||||01010000A07C7F0000C9F3AEE4CB9426410EFF9FF050BC4941B8B0E38093AF9640|199|||58|Storage
50183|1|ZA-CHECK_SHOT|||71110|D|KIS10|1.561|1.486||||01010000A07C7F000039043335E0942641E3699EAC4ABC4941783157422EB19640|200||||
50184|2|GR-GROUND_SHOT|7026|A1|71110|D|KIS10|1.561|1.486|||1|01010000A07C7F0000D116BEC3BF9426414B06DB6250BC4941E5983082E0AE9640|201|||9|Storage
50185|3|GR-GROUND_SHOT|7027|A2|71110|D|KIS10|1.561|1.486|||1|01010000A07C7F000046845690CB942641EC6756C950BC49414D5B065168AF9640|202|||10|Storage
50186|4|GR-GROUND_SHOT|7025|B2|71110|D|KIS10|1.561|1.486|||1|01010000A07C7F0000675A8BE2C99426419BF2D7C14DBC4941549CA46A64B19640|203|||9|Storage
50187|5|GR-GROUND_SHOT|7029|B3|71110|D|KIS10|1.561|1.486|||1|01010000A07C7F00000003BD6DD6942641FBF3239C4DBC4941B9A1645460B09640|204|||11|Storage
50188|6|GR-GROUND_SHOT|7020|B4|71110|D|KIS10|1.561|1.486||||01010000A07C7F00003D37C084E09426411A5D94A94DBC494131D9085C19AF9640|205|||9|Storage
50189|7|GR-GROUND_SHOT|7028|C3|71110|D|KIS10|1.561|1.486|||1|01010000A07C7F000023763BB1D5942641483A5E484BBC49412FDD4883D4B29640|206|||11|Storage
50190|8|GR-GROUND_SHOT|7030|C4|71110|D|KIS10|1.561|1.486|||1|01010000A07C7F0000C5076E81DD942641E603029B4BBC49411D66037F3CAF9640|207|||11|Storage
50191|9|RV-RECONSTRUCTABLE_VESSEL|7027|A2|71110|D|KIS10|1.561|1.486||||01010000A07C7F0000E6C3FD3FCD942641744D375A50BC494146A2C966BAAF9640|208|||10,64|Storage
50192|10|ZB-PHOTO|7027|A2|71110|D|KIS10|1.561|1.486||||01010000A07C7F0000F9B3E52FCD94264140EA655A50BC49413423CFB3BBAF9640|209||||
50193|11|ZB-PHOTO|7027|A2|71110|D|KIS10|1.561|1.486||||01010000A07C7F000026F22C6ACC942641593BE57350BC4941070AA2889BAF9640|210||||
50194|12|SP-SPECIAL_POTTERY|7025|B2|71110|D|KIS10|1.561|1.486||||01010000A07C7F000040B697C6C8942641AE940A474DBC49411FB9011CE2B19640|211|||66|Storage
50195|13|SP-SPECIAL_POTTERY|7020|B4|71110|D|KIS10|1.561|1.486||||01010000A07C7F0000CABDA78DDA942641541A31AF4DBC49414B9979CE06B19640|212|||9|Storage
50196|14|ZB-PHOTO|7020|B4|71110|D|KIS10|1.561|1.486||||01010000A07C7F000006804B9EDA94264125ECDBB04DBC49415A33712C01B19640|213||||
50197|15|OL-OIL_LAMP|7026|A1|71110|D|KIS10|1.561|1.486||||01010000A07C7F0000C5A1C83CC1942641D514123E50BC4941756E0D7E1FAF9640|214|||58|Storage
50198|1|ZA-CHECK_SHOT|||71210|D|KIS10|1.567|1.468||||01010000A07C7F0000C6F2D73BE0942641CA9C78AC4ABC4941D6A952F93AB19640|215||||
50199|2|GR-GROUND_SHOT|7026|A1|71210|D|KIS10|1.567|1.468||||01010000A07C7F0000A0545674C0942641CCC86A6F50BC4941BFC5E440DEAE9640|216||||
50200|3|GR-GROUND_SHOT|7027|A2|71210|D|KIS10|1.567|1.468|||1|01010000A07C7F000001C7B730CC94264175EB907F50BC4941084F3CF59EAF9640|217|||11|Storage
50201|4|GR-GROUND_SHOT|7025|B2|71210|D|KIS10|1.567|1.468|||1|01010000A07C7F00009182658CCA9426413FADFD8E4DBC4941C28A2F30D9B19640|218|||9|Storage
50202|5|GR-GROUND_SHOT|7029|B3|71210|D|KIS10|1.567|1.468|||1|01010000A07C7F000099BF5B87D3942641D7FA22CD4DBC4941A3A44A8743B09640|219|||11|Storage
50203|6|GR-GROUND_SHOT|7020|B4|71210|D|KIS10|1.567|1.468||||01010000A07C7F00002E6D1F97DC9426419E2D7BBE4DBC4941D46C3F4CD4AF9640|220|||9|Storage
50204|7|GR-GROUND_SHOT|7028|C3|71210|D|KIS10|1.567|1.468||||01010000A07C7F0000B5CF5B09D59426416CD509D34BBC4941C38F04F64CB29640|221|||62|Storage
50205|8|GR-GROUND_SHOT|7030|C4|71210|D|KIS10|1.567|1.468|||1|01010000A07C7F00008403AD30DD942641824C7C7D4BBC49410BE79098DDAF9640|222|||11|Storage
50206|9|SO-STONE_OBJECT|7020|B4|71210|D|KIS10|1.567|1.468||||01010000A07C7F00003711C37FE09426419D9905434EBC4941F99E18B048AF9640|223||||
50207|10|OL-OIL_LAMP|7027|A2|71210|D|KIS10|1.567|1.468||||01010000A07C7F00004DF286D4CA9426412A3009B350BC494161F307894EB09640|224|||58|Storage
50208|11|SO-STONE_OBJECT|7020|B4|71210|D|KIS10|1.567|1.468||||01010000A07C7F00006237221ADA942641019FC4D24DBC494171B4B2DF4BB19640|225|||3|Storage
50209|12|PR-POLISHING_STONE|7027|A2|71210|D|KIS10|1.567|1.468||||01010000A07C7F000068F8C3BDCA942641997A829B50BC4941F2C1DFEDE2AF9640|226|||58|Storage
50210|13|ZB-PHOTO|7030|C4|71210|D|KIS10|1.567|1.468||||01010000A07C7F00006787AEA4DE9426417FA6B9C44BBC4941296ADB7A0BAF9640|227||||
50211|14|SO-STONE_OBJECT|7029|B3|71210|D|KIS10|1.567|1.468||||01010000A07C7F0000C630AB5ED4942641D769A4104DBC49411293BB41E4AF9640|228|||1|Storage
50212|15|PB-PERIMETER_BOTTOM|7025|B2|71210|D|KIS10|1.567|1.468||||01010000A07C7F0000C0E95D24CA942641C0CC77844DBC4941D2D1135652B19640|229||||
50213|16|PS-PERIMETER_START|7031|B2|71210|D|KIS10|1.567|1.468|||1|01010000A07C7F00001FB07A27CA9426416808C77F4DBC4941BBA5FFA241B19640|230|||11|Storage
50214|17|PB-PERIMETER_BOTTOM|7030|C4|71210|D|KIS10|1.567|1.468||||01010000A07C7F000041FB68B1DE9426419BC8CCE34BBC49416B662E2AA6AE9640|231||||
50215|18|PS-PERIMETER_START|7030|C4|71210|D|KIS10|1.567|1.468|||1|01010000A07C7F000051D5CAB5DE942641F9BCE2E54BBC494182F8812AA4AE9640|232|||11|Storage
50216|19|GS-GRINDING_SLAB|7027|A2|71210|D|KIS10|1.567|1.468||||01010000A07C7F0000A8D02F14C894264161A92EE04FBC494180138822B6AF9640|233|||2|Storage
50217|20|GS-GRINDING_SLAB|7028|C3|71210|D|KIS10|1.567|1.468||||01010000A07C7F00008DDDF42BD1942641366B3AB34BBC4941CC07899733B29640|234|||2|Storage
50218|21|FK-FLAKE|7028|C3|71210|D|KIS10|1.567|1.468||1||01010000A07C7F000070AC3030D8942641F61D0DC94BBC4941ABD62AC7B7B19640|235|||58|Storage
50219|22|SP-SPECIAL_POTTERY|7027|A2|71210|D|KIS10|1.567|1.468||||01010000A07C7F000059350881C9942641009821BA4FBC494105E0D2FA9DAF9640|236|||11|Storage
50220|23|SO-STONE_OBJECT|7031|B2|71210|D|KIS10|1.567|1.468||||01010000A07C7F0000A2EB04A8C89426418852D6534DBC49419A7097540EB19640|237|||4|Storage
50221|24|SO-STONE_OBJECT|7031|B2|71210|D|KIS10|1.567|1.468||||01010000A07C7F000017F7DDB8C7942641E04504544DBC49410BBED40374B19640|238|||5|Storage
50222|25|ZB-PHOTO|7020|B4|71210|D|KIS10|1.567|1.468||||01010000A07C7F0000D7014A8EDB942641C4D78DCF4DBC4941F12F61B8DAAF9640|239||||
50223|26|SP-SPECIAL_POTTERY|7020|B4|71210|D|KIS10|1.567|1.468||||01010000A07C7F00001257638FDB9426419FB8D2CE4DBC494163C34FAAD9AF9640|240|||9|Storage
50224|1|ZA-CHECK_SHOT|||071310|D|KIS10|1.625|1.486||||01010000A07C7F000097265B3DE0942641AB5967AC4ABC4941F5CC515228B19640|241||||
50225|2|GR-GROUND_SHOT|7026|A1|071310|D|KIS10|1.625|1.486|||1|01010000A07C7F0000B11AE821C1942641C9D7544550BC49415704D5000EAF9640|242|||10|Storage
50226|3|GR-GROUND_SHOT|7027|A2|071310|D|KIS10|1.625|1.486|||1|01010000A07C7F000017F5A411CB942641E67C0CD550BC49411668ADA876AF9640|243|||10|Storage
50227|4|GR-GROUND_SHOT|7031|B2|071310|D|KIS10|1.625|1.486|||1|01010000A07C7F000060C07974CA942641E5B7E8544DBC494145C67AD54BB19640|244|||11|Storage
50228|5|GR-GROUND_SHOT|7029|B3|071310|D|KIS10|1.625|1.486|||1|01010000A07C7F0000AE77EA21D69426414166678C4DBC49410793F4C624B09640|245|||11|Storage
50230|6|GR-GROUND_SHOT|7028|C3|071310|D|KIS10|1.625|1.486|||1|01010000A07C7F0000045A99CED4942641069C4A804BBC494162925F79E8B19640|246|||11|Storage
50231|7|GR-GROUND_SHOT|7032|C4|071310|D|KIS10|1.625|1.486|||1|01010000A07C7F00009B8F29BBDE942641FE9941F04BBC4941F78B7FFE9BAE9640|247|||11|Storage
50232|9|ZB-PHOTO|7031|B2|071310|D|KIS10|1.625|1.486||||01010000A07C7F0000D6330870CB94264198384D514DBC49419AF27B3C45B19640|248||||
50233|10|PS-PERIMETER_START|7033|B2|071310|D|KIS10|1.625|1.486|||1|01010000A07C7F000064A593E0CB9426417DB905474EBC4941F8DDE28C63B19640|249|||11|Storage
50234|11|ZB-PHOTO|7033|B2|071310|D|KIS10|1.625|1.486||||01010000A07C7F00006D95797ACB94264155F65D2D4EBC4941BD3C1B3D55B19640|250||||
50235|12|HS-HAMMERSTONE|7032|C4|071310|D|KIS10|1.625|1.486||||01010000A07C7F0000AF1EBD7CDB94264143AA28C44BBC49414C105A38DAAF9640|251|||1|Storage
50236|13|GR-GROUND_SHOT|7020|B4|071310|D|KIS10|1.625|1.486|||1|01010000A07C7F000061FB4D0DDE942641DF01F9EC4DBC4941ABEE8134ABAF9640|252|||9|Storage
50237|14|HS-HAMMERSTONE|7027|A2|071310|D|KIS10|1.625|1.486||||01010000A07C7F000030EFD434CA942641DDEA39BC4FBC49412738EF5A28AF9640|253|||2|Storage
50238|15|SP-SPECIAL_POTTERY|7026|A1|071310|D|KIS10|1.625|1.486||||01010000A07C7F0000C183F2CCBF9426418956933051BC49414BE3982716AE9640|254|||10,64|Storage
50239|16|HS-HAMMERSTONE|7026|A1|071310|D|KIS10|1.625|1.486||||01010000A07C7F0000F359BF91C0942641F69BE43151BC49410FE97BBA50AE9640|255|||2|Storage
50240|17|ZB-PHOTO|7020|B4|071310|D|KIS10|1.625|1.486||||01010000A07C7F0000E10BB4B9DE9426419B2ED5494DBC494103C0890D73AF9640|256||||
50241|18|PB-PERIMETER_BOTTOM|7020|B4|071310|D|KIS10|1.625|1.486||||01010000A07C7F0000FE38CC79DD942641C311A4914DBC4941B4E2A18C5FAF9640|257||||
50242|19|PS-PERIMETER_START|7034|B4|071310|D|KIS10|1.625|1.486|||1|01010000A07C7F0000B1AD7655DE942641183EC7774DBC4941B6C40E8636AF9640|258|||12|Storage
50243|20|SO-STONE_OBJECT|7026|A1|071310|D|KIS10|1.625|1.486||||01010000A07C7F00008813F325C19426417944E05350BC49412D94268778AE9640|259|||58|Storage
50244|21|AM-ABU_MUSSA|7034|B4|071310|D|KIS10|1.625|1.486||||01010000A07C7F0000A9A12E98DC942641DCB8C5CF4DBC49419E41A87389AF9640|260|||5|Storage
50245|22|SO-STONE_OBJECT|7027|A2|071310|D|KIS10|1.625|1.486||||01010000A07C7F0000D6A887D4D19426411097777E4FBC49416ADE0ACC27AE9640|261|||58|Storage
50246|23|PB-PERIMETER_BOTTOM|7028|C3|071310|D|KIS10|1.625|1.486||||01010000A07C7F00009F98ED71D6942641106D117B4BBC4941CFAB7C7EA3B19640|262||||
50247|24|PS-PERIMETER_START|7035|C3|071310|D|KIS10|1.625|1.486|||1|01010000A07C7F0000C5D3E16FD6942641576B177B4BBC4941BA2B68CFA3B19640|263||||
50248|25|GS-GRINDING_SLAB|7027|A2|071310|D|KIS10|1.625|1.486||||01010000A07C7F0000CBD48794D19426418470BBA64FBC49416046AE2460AE9640|264|||1|Storage
50249|1|ZA-CHECK_SHOT|||071410|D|KIS10|1.431|1.486||||01010000A07C7F0000D48C7737E0942641F997EEAC4ABC49413781CA392AB19640|265||||
50250|2|GR-GROUND_SHOT|7026|A1|071410|D|KIS10|1.431|1.486|||1|01010000A07C7F0000FB26C998C0942641866CC5EA4FBC4941BBCC56BD0BAF9640|266|||9|Storage
50251|3|GR-GROUND_SHOT|7027|A2|071410|D|KIS10|1.431|1.486|1||1|01010000A07C7F00009DCF6795CA9426412B357B2251BC4941558A90077DAF9640|267|1||11,58|Storage
50252|4|GR-GROUND_SHOT|7031|B2|071410|D|KIS10|1.431|1.486|||1|01010000A07C7F00001C1C575DC9942641EFD8192D4DBC49411A1BC32623B09640|268|||11|Storage
50253|5|GR-GROUND_SHOT|7033|B2|071410|D|KIS10|1.431|1.486|||1|01010000A07C7F00008EC74EA8CA9426410EA6BC334EBC49417A9B8727D0B09640|269|||11|Storage
50254|6|GR-GROUND_SHOT|7029|B3|071410|D|KIS10|1.431|1.486|||1|01010000A07C7F0000524ECD3ED59426410154CCED4DBC494175D45FD332AF9640|270|||11|Storage
50255|7|GR-GROUND_SHOT|7034|B4|071410|D|KIS10|1.431|1.486|||1|01010000A07C7F000065C9FBD4DC942641DF2EA0BD4DBC49414208A9D34CAF9640|271|||77|Storage
50256|8|GR-GROUND_SHOT|7035|C3|071410|D|KIS10|1.431|1.486|1||2|01010000A07C7F000069145871D6942641BDA0CFC54BBC49417E6537D15BB19640|272|||12,58,75|Storage
50257|9|GR-GROUND_SHOT|7032|C4|071410|D|KIS10|1.431|1.486|||1|01010000A07C7F0000EAC93E72DD942641C90AD9284CBC49414F9A87C57BAE9640|273|||11|Storage
50258|10|HS-HAMMERSTONE|7034|B4|071410|D|KIS10|1.431|1.486||||01010000A07C7F0000512D4392DB94264134DAAA174DBC494105D4C161FAAF9640|274|||2|Storage
50259|11|PB-PERIMETER_BOTTOM|7031|B2|071410|D|KIS10|1.431|1.486||||01010000A07C7F00003CEC6C55C99426410260E1334DBC49412068D294F6AF9640|275||||
50260|12|PS-PERIMETER_START|7036|B2|071410|D|KIS10|1.431|1.486|||1|01010000A07C7F00009119DA50C9942641F27DCC324DBC49418D6023CD02B09640|276|||64,58|Storage
50261|13|SO-STONE_OBJECT|7035|C3|071410|D|KIS10|1.431|1.486||||01010000A07C7F0000B073D3ECD7942641945396CD4BBC4941ECEF950E28B19640|277||||
50262|14|SO-STONE_OBJECT|7035|C3|071410|D|KIS10|1.431|1.486||||01010000A07C7F0000D0273421D4942641EB1791B24BBC4941E7DA2BFD55B19640|278||||
50263|15|PB-PERIMETER_BOTTOM|7032|C4|071410|D|KIS10|1.431|1.486||||01010000A07C7F000024C97B38DD942641360939D24BBC494186E717B88BAE9640|279||||
50264|16|PS-PERIMETER_START|7037|C4|071410|D|KIS10|1.431|1.486|||1|01010000A07C7F000098AFE435DD94264111FBA9D24BBC49416354659D80AE9640|280|||12|Storage
50265|17|PB-PERIMETER_BOTTOM|7027|A2|071410|D|KIS10|1.431|1.486||||01010000A07C7F0000AA654A07CC9426414406A88050BC4941D0995EA954AF9640|281||||
50266|18|PS-PERIMETER_START|7038|A2|071410|D|KIS10|1.431|1.486||||01010000A07C7F00007539250ACC942641C676AD8050BC4941D4C2625D54AF9640|282||||
50267|19|PS-PERIMETER_START|7039|A2|071410|D|KIS10|1.431|1.486||||01010000A07C7F00008A251F0ACC942641ABFEAD8050BC4941D4C2625D54AF9640|283||||
50268|20|MS-MISC._STONE|7035|C3|071410|D|KIS10|1.431|1.486||||01010000A07C7F0000BF771FB8D3942641FC77D88E4BBC49411C4C9F2A09B19640|284||||
50269|21|PS-PERIMETER_START|7040|A2|071410|D|KIS10|1.431|1.486|||1|01010000A07C7F00002221E328CE942641046FED9B50BC4941BD12127286AE9640|285|||13|Storage
50270|22|SP-SPECIAL_POTTERY|7033|B2|071410|D|KIS10|1.431|1.486||||01010000A07C7F0000D007709FC894264180D250834EBC4941C95790D385B19640|286|||67|Storage
50271|23|ZB-PHOTO|7026|A1|071410|D|KIS10|1.431|1.486||||01010000A07C7F00005E872838C19426413C9924F14FBC49419282129A2AAE9640|287||||
50272|24|OS-OSTRICH_EGG_SHELL|7040|A2|071410|D|KIS10|1.431|1.486||||01010000A07C7F00005B9DB5EACC942641B589930D51BC4941753CF9038DAE9640|288|||58,58|Storage
50273|25|HS-HAMMERSTONE|7034|B4|071410|D|KIS10|1.431|1.486||||01010000A07C7F0000D40FA8EACC94264169BE940D51BC494119D6B3F58CAE9640|289|||1|Storage
50274|26|PB-PERIMETER_BOTTOM|7026|A1|071410|D|KIS10|1.431|1.486||||01010000A07C7F000088669E6EC0942641501D064250BC494140CEC5318DAE9640|290||||
50275|27|PS-PERIMETER_START|7041|A1|071410|D|KIS10|1.431|1.486|||1|01010000A07C7F0000DAAF1A6BC09426411251A74150BC4941B4A013658DAE9640|291|||16|Storage
50276|28|ZB-PHOTO|7041|A1|071410|D|KIS10|1.431|1.486||||01010000A07C7F00007392D665C0942641DFABB14150BC49412D2567FA8CAE9640|292||||
50277|29|HS-HAMMERSTONE|7035|C3|071410|D|KIS10|1.431|1.486||||01010000A07C7F00000356F5A1D694264192AC68C64BBC494151E26847D5B09640|293|||1|Storage
50278|30|SH-SHELL|7041|A1|071410|D|KIS10|1.431|1.486||||01010000A07C7F0000E5E7D071C094264133DFC1BF50BC494163C1FE5C7BAD9640|294|||58|Storage
50279|31|PA-PALETTE|7036|B2|071410|D|KIS10|1.431|1.486||||01010000A07C7F0000F7FFB3C6CB9426411A64DC884DBC494195B9CFEB0AB09640|295|||2|Storage
50280|32|ZB-PHOTO|7029|B3|071410|D|KIS10|1.431|1.486||||01010000A07C7F0000061786F3D39426412E9BEFAA4DBC49410D9053B0A5AF9640|296||||
50281|33|ZB-PHOTO|7033|B2|071410|D|KIS10|1.431|1.486||||01010000A07C7F00006B6F8544CA942641F4249F6E4EBC494172D4F1A378B09640|297||||
50282|34|ZB-PHOTO|7033|B2|071410|D|KIS10|1.431|1.486||||01010000A07C7F0000EC9EC006CB942641A21BAB704EBC4941522D9D2C5CB09640|298||||
50283|35|SP-SPECIAL_POTTERY|7033|B2|071410|D|KIS10|1.431|1.486||||01010000A07C7F0000CAD70AEDC9942641CDFC0F8D4EBC494183C9427014B19640|299|||11|Storage
50284|36|SP-SPECIAL_POTTERY|7033|B2|071410|D|KIS10|1.431|1.486||||01010000A07C7F00005D98D8B8CA9426413E43938B4EBC4941976ADC5F52B19640|300|||11|Storage
50285|37|SP-SPECIAL_POTTERY|7033|B2|071410|D|KIS10|1.431|1.486||||01010000A07C7F00001128CD34CA9426417048FE6E4EBC4941A294D26C70B09640|301|||88|Storage
50286|1|ZA-CHECK_SHOT|||071510|D|KIS10|1.415|1.486||||01010000A07C7F00009C5B1939E0942641AD7191AF4ABC4941254A74372FB19640|302||||
50287|2|GR-GROUND_SHOT|7041|A1|071510|D|KIS10|1.415|1.486|||2|01010000A07C7F0000D76F6019C1942641E2BF8A5850BC4941127A4B6B9DAE9640|303|||16,16|Storage
50288|3|GR-GROUND_SHOT|7038|A2|071510|D|KIS10|1.415|1.486|||1|01010000A07C7F0000C00FFFE9C9942641A0A465C950BC494131799879E6AE9640|304|||44|Storage
50289|4|GR-GROUND_SHOT|7039|A2|071510|D|KIS10|1.415|1.486|||1|01010000A07C7F0000EDE656D0CC9426418F8E068C4FBC49414058DDD97CAF9640|305|||13|Storage
50290|5|GR-GROUND_SHOT|7040|A2|071510|D|KIS10|1.415|1.486|1||1|01010000A07C7F00002208A93ECE942641AB155CEA50BC4941D9FEDB8EEAAE9640|306|||14,58|Storage
50291|6|ZB-PHOTO|7038|A2|071510|D|KIS10|1.415|1.486||||01010000A07C7F0000089C5B19CA9426418B3963E750BC4941A44837B404AF9640|307||||
50292|7|ZB-PHOTO|7039|A2|071510|D|KIS10|1.415|1.486||||01010000A07C7F000016ABFED3CC942641B8EB008D4FBC4941E693F72372AF9640|308||||
50293|8|ZB-PHOTO|7040|A2|071510|D|KIS10|1.415|1.486||||01010000A07C7F00000BC6144ACE942641A64984F050BC4941043F2C07F6AE9640|309||||
50294|9|ZB-PHOTO|7040|A2|071510|D|KIS10|1.415|1.486||||01010000A07C7F000040D44371CC942641931161A650BC4941ED28EBCB5DAF9640|310||||
50295|10|GR-GROUND_SHOT|7033|B2|071510|D|KIS10|1.415|1.486|||1|01010000A07C7F00007DDC2BCDCA94264154F135484EBC49415B44428256B09640|311|||11|Storage
50296|11|GR-GROUND_SHOT|7036|B2|071510|D|KIS10|1.415|1.486|1||1|01010000A07C7F0000CEC49501CA942641A6A954634DBC49416E4E671F42B09640|312|||12,58|Storage
